J1_rad,J2_rad,J3_rad,J4_rad,J5_rad,J6_rad
0.6973645231499278,0.6068375552645335,0.22938613034958039,-2.2271168432758195,0.9520675172491844,2.530919209832875
0.6973641258345481,0.6068371475340979,0.22938678050756794,-2.227117390599987,0.9520674542604127,2.5309196450883493
0.6973629340613592,0.6068359241741174,0.2293887313148754,-2.227119032426673,0.952067265322472,2.5309209509226447
0.6973609478081484,0.606833885206257,0.22939198272868577,-2.2271217687746034,0.9520669504317175,2.5309231273270405
0.697358167052703,0.6068310306521822,0.2293965347061822,-2.2271255996625046,0.9520665095845051,2.530926174292815
0.6973545917728106,0.6068273605335583,0.22940238720454778,-2.2271305251091014,0.9520659427771903,2.5309300918112476
0.6973502219462582,0.6068228748720504,0.22940954018096557,-2.2271365451331198,0.9520652500061287,2.530934879873617
0.6973450575508374,0.6068175736893276,0.22941799359262002,-2.2271436597532976,0.9520644312676816,2.530940538471217
0.6973390985704485,0.6068114570010793,0.22942774740848593,-2.227151868983174,0.9520634865591975,2.530947067597697
0.6973323449874161,0.606804524824553,0.2294388015944856,-2.2271611728376643,0.9520624158777813,2.5309544672461293
0.6973247967747678,0.6067967771860567,0.22945115609862732,-2.2271715713395084,0.9520612192190078,2.5309627374059236
0.6973164539023569,0.6067882141149928,0.22946481086280351,-2.22718306451412,0.9520598965779309,2.5309718780652473
0.6973073163368635,0.6067788356438586,0.22947976582279098,-2.2271956523895917,0.9520584479490841,2.5309818892110223
0.6972973840417931,0.6067686418082455,0.22949602090825133,-2.2272093349966906,0.9520568733264805,2.5309927708289264
0.6972866569774772,0.6067576326468398,0.2295135760427311,-2.227224112368865,0.9520551727036117,2.5310045229033964
0.6972751351010726,0.6067458082014219,0.22953243114366237,-2.227239984542238,0.9520533460734499,2.531017145417626
0.697262818366562,0.6067331685168664,0.22955258612236284,-2.227256951555613,0.9520513934284458,2.531030638353566
0.6972497067247526,0.6067197136411419,0.22957404088403663,-2.2272750134504724,0.9520493147605298,2.531045001691928
0.6972358001232766,0.6067054436253111,0.22959679532777433,-2.2272941702709788,0.9520471100611116,2.5310602354121823
0.6972210985065906,0.60669035852353,0.22962084934655375,-2.2273144220639747,0.9520447793210806,2.5310763394925613
0.6972056018159759,0.6066744583930486,0.2296462028272404,-2.227335768878985,0.952042322530805,2.5310933139100564
0.6971893099895372,0.6066577432942096,0.22967285565058781,-2.2273582107682155,0.9520397396801328,2.5311111586404245
0.6971722229622033,0.6066402132904498,0.22970080769123827,-2.227381747786555,0.9520370307583919,2.531129873658183
0.6971543406657257,0.6066218684482981,0.22973005881772346,-2.227406379991577,0.9520341957543882,2.531149458936615
0.6971356630286796,0.6066027088373768,0.22976060889246494,-2.2274321074435393,0.9520312346564086,2.5311699144477697
0.6971161899764621,0.6065827345304,0.2297924577717747,-2.2274589302053838,0.952028147452218,2.531191240162461
0.6970959214312927,0.6065619456031748,0.22982560530585616,-2.227486848342741,0.952024934129062,2.531213436050272
0.6970748573122127,0.6065403421345998,0.22986005133880455,-2.2275158619239273,0.9520215946736645,2.5312365020795538
0.6970529975350848,0.6065179242066661,0.22989579570860785,-2.227545971019949,0.9520181290722298,2.5312604382174273
0.6970303420125924,0.6064946919044556,0.22993283824714741,-2.2275771757045013,0.9520145373104407,2.5312852444297858
0.697006890654239,0.606470645316142,0.22997117878019874,-2.2276094760539698,0.9520108193734604,2.5313109206812947
0.6969826433663491,0.6064457845329895,0.23001081712743243,-2.2276428721474333,0.9520069752459308,2.5313374669353927
0.6969576000520656,0.6064201096493536,0.23005175310241488,-2.227677364066663,0.9520030049119733,2.5313648831542954
0.6969317606113511,0.6063936207626798,0.2300939865126092,-2.2277129518961236,0.9519989083551893,2.531393169298995
0.696905124940986,0.6063663179735038,0.23013751715937625,-2.227749635722977,0.9519946855586588,2.531422325329261
