idx,target_x,target_y,target_z,J1_rad,J2_rad,J3_rad,J4_rad,J5_rad,J6_rad
0,0.4871837844018295,0.19152956054349443,0.12292239518811754,0.6973645231045479,0.6068375553087915,0.22938613026211654,-2.22711684331408,0.9520675172417397,2.5309192098150692
1,0.4871837844018295,0.19152940429349444,0.12292239518811754,0.6973641258539963,0.6068371475151304,0.22938678054505346,-2.2271173905835897,0.9520674542636032,2.5309196450959837
2,0.4871837844018295,0.19152893554349443,0.12292239518811754,0.6973629341007551,0.6068359241356962,0.2293887313908058,-2.2271190323934564,0.9520672653289348,2.5309209509381043
3,0.4871837844018295,0.19152815429349443,0.12292239518811754,0.6973609478400646,0.6068338851751314,0.22939198279019796,-2.227121768747692,0.952066950436953,2.5309231273395625
4,0.4871837844018295,0.19152706054349444,0.12292239518811754,0.6973581670639922,0.6068310306411746,0.22939653472793742,-2.2271255996529837,0.9520665095863569,2.5309261742972424
5,0.4871837844018295,0.19152565429349444,0.12292239518811754,0.6973545917614321,0.6068273605446564,0.2294023871826151,-2.227130525118692,0.9520659427753231,2.53093009180678
6,0.4871837844018295,0.19152393554349442,0.12292239518811754,0.6973502219181053,0.6068228748995068,0.22940954012670453,-2.227136545156854,0.9520652500015095,2.530934879862569
7,0.4871837844018295,0.19152190429349444,0.12292239518811754,0.6973450575165595,0.6068175737227488,0.22941799352656303,-2.2271436597821817,0.9520644312620531,2.530940538457755
8,0.4871837844018295,0.19151956054349442,0.12292239518811754,0.6973390985361692,0.6068114570344996,0.22942774734243124,-2.2271518690120615,0.9520634865535689,2.5309470675842385
9,0.4871837844018295,0.19151690429349444,0.12292239518811754,0.6973323449531353,0.6068045248579725,0.2294388015284335,-2.227161172866556,0.9520624158721529,2.5309544672326747
10,0.4871837844018295,0.19151393554349444,0.12292239518811754,0.6973247967404852,0.6067967772194756,0.2294511560325781,-2.227171571368404,0.9520612192133795,2.5309627373924743
11,0.4871837844018295,0.19151065429349443,0.12292239518811754,0.6973164538680725,0.60678821414841,0.22946481079675762,-2.2271830645430204,0.9520598965723023,2.5309718780518033
12,0.4871837844018295,0.19150706054349442,0.12292239518811754,0.6973073163025769,0.6067788356772743,0.22947976575674875,-2.2271956524184966,0.9520584479434555,2.530981889197584
13,0.4871837844018295,0.19150315429349443,0.12292239518811754,0.6972973840075043,0.6067686418416596,0.22949602084221293,-2.2272093350256013,0.9520568733208516,2.530992770815495
14,0.4871837844018295,0.19149893554349443,0.12292239518811754,0.6972866569431859,0.6067576326802531,0.22951357597669683,-2.227224112397782,0.9520551726979835,2.531004522889973
15,0.4871837844018295,0.19149440429349443,0.12292239518811754,0.697275135066779,0.6067458082348338,0.22953243107763263,-2.2272399845711615,0.9520533460678218,2.53101714540421
16,0.4871837844018295,0.19148956054349442,0.12292239518811754,0.6972628183322656,0.6067331685502761,0.22955258605633796,-2.227256951584543,0.9520513934228173,2.5310306383401575
17,0.4871837844018295,0.19148440429349442,0.12292239518811754,0.697249706690453,0.6067197136745506,0.22957404081801674,-2.22727501347941,0.9520493147549016,2.5310450016785286
18,0.4871837844018295,0.19147893554349443,0.12292239518811754,0.6972358000889739,0.6067054436587176,0.2295967952617599,-2.2272941702999245,0.9520471100554835,2.531060235398792
19,0.4871837844018295,0.19147315429349443,0.12292239518811754,0.6972210984722846,0.6066903585569339,0.22962084928054505,-2.2273144220929284,0.952044779315452,2.53107633947918
20,0.4871837844018295,0.19146706054349444,0.12292239518811754,0.6972056017816665,0.6066744584264505,0.22964620276123773,-2.227335768907947,0.9520423225251767,2.531093313896686
21,0.4871837844018295,0.19146065429349443,0.12292239518811754,0.6971893099552241,0.6066577433276095,0.2296728555845915,-2.2273582107971865,0.9520397396745044,2.5311111586270645
22,0.4871837844018295,0.19145393554349444,0.12292239518811754,0.6971722229278862,0.606640213323848,0.22970080762524858,-2.2273817478155364,0.9520370307527638,2.531129873644835
23,0.4871837844018295,0.19144690429349442,0.12292239518811754,0.6971543406314047,0.6066218684816933,0.22973005875174068,-2.227406380020568,0.9520341957487599,2.5311494589232786
24,0.4871837844018295,0.19143956054349442,0.12292239518811754,0.6971356629943544,0.6066027088707697,0.22976060882648938,-2.2274321074725405,0.9520312346507804,2.5311699144344457
25,0.4871837844018295,0.19143190429349444,0.12292239518811754,0.6971161899421324,0.6065827345637906,0.22979245770580667,-2.227458930234396,0.9520281474465901,2.53119124014915
26,0.4871837844018295,0.19142393554349443,0.12292239518811754,0.6970959213969585,0.6065619456365621,0.22982560523989612,-2.2274868483717642,0.9520249341234337,2.531213436036974
27,0.4871837844018295,0.19141565429349444,0.12292239518811754,0.6970748572778739,0.6065403421679845,0.22986005127285264,-2.2275158619529627,0.9520215946680365,2.5312365020662697
28,0.4871837844018295,0.19140706054349443,0.12292239518811754,0.6970529975007409,0.6065179242400482,0.22989579564266435,-2.227545971048997,0.9520181290666021,2.5312604382041584
29,0.4871837844018295,0.19139815429349444,0.12292239518811754,0.6970303419782432,0.6064946919378347,0.22993283818121277,-2.227577175733562,0.952014537304813,2.531285244416532
30,0.4871837844018295,0.19138893554349443,0.12292239518811754,0.6970068906198847,0.6064706453495177,0.22997117871427308,-2.2276094760830434,0.9520108193678326,2.5313109206680555
31,0.4871837844018295,0.19137940429349443,0.12292239518811754,0.6969826433319893,0.6064457845663611,0.23001081706151616,-2.22764287217652,0.9520069752403024,2.5313374669221687
32,0.4871837844018295,0.19136956054349444,0.12292239518811754,0.6969576000177002,0.6064201096827233,0.2300517530365082,-2.227677364095764,0.9520030049063459,2.531364883141089
33,0.4871837844018295,0.19135940429349443,0.12292239518811754,0.6969317605769798,0.6063936207960454,0.23009398644671258,-2.227712951925239,0.9519989083495615,2.5313931692858054
34,0.4871837844018295,0.19134893554349444,0.12292239518811754,0.6969051249066088,0.6063663180068666,0.2301375170934898,-2.227749635752108,0.9519946855530316,2.5314223253160897
35,0.4871837844018295,0.19133815429349443,0.12292239518811754,0.6968776929001858,0.6063382014188097,0.23018234477209945,-2.2277874156662287,0.9519903364993147,2.531452351190491
36,0.4871837844018295,0.19132706054349444,0.12292239518811754,0.6968494644481269,0.606309271138592,0.2302284692717,-2.2278262917601586,0.9519858611704515,2.5314832468663444
37,0.4871837844018295,0.19131565429349442,0.12292239518811754,0.6968204394376647,0.6062795272760155,0.23027589037535082,-2.227866264129154,0.9519812595479601,2.5315150122997627
38,0.4871837844018295,0.19130393554349442,0.12292239518811754,0.6967906177528483,0.6062489699439748,0.23032460786001263,-2.2279073328711734,0.9519765316128391,2.531547647445649
39,0.4871837844018295,0.19129190429349444,0.12292239518811754,0.6967599992745422,0.6062175992584509,0.2303746214965487,-2.2279494980868777,0.9519716773455669,2.5315811522576905
40,0.4871837844018295,0.19127956054349443,0.12292239518811754,0.6967285838804259,0.606185415338512,0.2304259310497257,-2.2279927598796325,0.9519666967260999,2.531615526688363
41,0.4871837844018295,0.19126690429349444,0.12292239518811754,0.6966963714449932,0.6061524183063165,0.2304785362782151,-2.228037118355509,0.9519615897338759,2.531650770688935
42,0.4871837844018295,0.19125393554349443,0.12292239518811754,0.6966633618395515,0.6061186082871082,0.23053243693459416,-2.228082573623286,0.9519563563478107,2.5316868842094653
43,0.4871837844018295,0.19124065429349443,0.12292239518811754,0.6966295549322215,0.6060839854092182,0.23058763276534697,-2.2281291257944518,0.9519509965463007,2.5317238671988083
44,0.4871837844018295,0.19122706054349442,0.12292239518811754,0.6965949505879356,0.6060485498040649,0.23064412351086566,-2.228176774983206,0.9519455103072212,2.531761719604615
45,0.4871837844018295,0.19121315429349442,0.12292239518811754,0.6965595486684385,0.6060123016061514,0.23070190890545178,-2.22822552130646,0.951939897607927,2.5318004413733344
46,0.4871837844018295,0.19119893554349443,0.12292239518811754,0.6965233490322855,0.6059752409530681,0.2307609886773172,-2.22827536488384,0.9519341584252526,2.5318400324502166
47,0.4871837844018295,0.19118440429349443,0.12292239518811754,0.6964863515348418,0.60593736798549,0.23082136254858554,-2.228326305837689,0.951928292735513,2.531880492779315
48,0.4871837844018295,0.19116956054349443,0.12292239518811754,0.6964485560282824,0.6058986828471769,0.23088303023529386,-2.2283783442930685,0.9519223005145014,2.531921822303487
49,0.4871837844018295,0.19115440429349442,0.12292239518811754,0.6964099623615906,0.605859185684972,0.23094599144739286,-2.228431480377758,0.9519161817374907,2.5319640209643977
50,0.4871837844018295,0.19113893554349443,0.12292239518811754,0.6963705703805578,0.6058188766488053,0.23101024588874924,-2.2284857142222627,0.951909936379235,2.5320070887025232
51,0.4871837844018295,0.19112315429349444,0.12292239518811754,0.6963303799277822,0.6057777558916868,0.2310757932571469,-2.228541045959808,0.9519035644139658,2.5320510254571493
52,0.4871837844018295,0.19110706054349444,0.12292239518811754,0.6962893908426685,0.605735823569713,0.23114263324428788,-2.2285974757263483,0.9518970658153966,2.532095831166379
53,0.4871837844018295,0.19109065429349442,0.12292239518811754,0.6962476029614265,0.6056930798420588,0.231210765535794,-2.2286550036605637,0.9518904405567176,2.5321415057671275
54,0.4871837844018295,0.19107393554349444,0.12292239518811754,0.6962050161170708,0.6056495248709863,0.23128018981120815,-2.2287136299038672,0.951883688610602,2.5321880491951347
55,0.4871837844018295,0.19105690429349442,0.12292239518811754,0.6961616301394192,0.6056051588218345,0.23135090574399664,-2.228773354600402,0.9518768099492001,2.5322354613849596
56,0.4871837844018295,0.19103956054349444,0.12292239518811754,0.696117444855093,0.605559981863026,0.23142291300154896,-2.2288341778970473,0.951869804544143,2.5322837422699846
