idx,target_x,target_y,target_z,J1_rad,J2_rad,J3_rad,J4_rad,J5_rad,J6_rad
0,0.29266915221902584,-0.00156983405152882,0.3414318499055057,-0.028385574647819694,-0.9996325342191841,0.646730795354388,0.06521010392066594,0.4135087766263575,-0.0652101039206658
1,0.29266899596902585,-0.00156983405152882,0.3414318499055057,-0.0283856983686284,-0.9996332867777875,0.6467309290908715,0.06521031879397814,0.4135094016985157,-0.06521029187472774
2,0.29266852721902586,-0.00156983405152882,0.3414318499055057,-0.028386069537523824,-0.9996355444521754,0.6467313302968746,0.065210963426134,0.41351127691749423,-0.06521085574765433
3,0.29266774596902584,-0.00156983405152882,0.3414318499055057,-0.028386688173914796,-0.9996393072380787,0.6467319989620561,0.06521203785379372,0.41351440229079867,-0.06521179557167017
4,0.2926666522190258,-0.00156983405152882,0.3414318499055057,-0.028387554310152056,-0.9996445751283831,0.646732935069181,0.06521354213806216,0.4135187778309435,-0.06521311140048694
5,0.2926652459690258,-0.00156983405152882,0.3414318499055057,-0.028388667991532616,-0.9996513481131264,0.6467341385941193,0.06521547636449763,0.4135244035554446,-0.06521480330931095
6,0.29266352721902583,-0.00156983405152882,0.3414318499055057,-0.02839002927630566,-0.9996596261795019,0.6467356095058476,0.06521784064312205,0.4135312794868256,-0.06521687139485224
7,0.29266149596902585,-0.00156983405152882,0.3414318499055057,-0.028391638235680125,-0.9996694093118546,0.6467373477664475,0.06522063510843558,0.4135394056526178,-0.06521931577533725
8,0.29265915221902583,-0.00156983405152882,0.3414318499055057,-0.028393494953834086,-0.9996806974916823,0.6467393533311065,0.06522385991943361,0.41354878208535534,-0.06522213659052381
9,0.2926564959690258,-0.00156983405152882,0.3414318499055057,-0.028395599527925617,-0.9996934906976356,0.6467416261481179,0.06522751525962694,0.41355940882258246,-0.06522533400171873
10,0.2926535272190258,-0.00156983405152882,0.3414318499055057,-0.02839795206810564,-0.9997077889055159,0.6467441661588802,0.06523160133706567,0.4135712859068492,-0.06522890819179886
11,0.29265024596902584,-0.00156983405152882,0.3414318499055057,-0.028400552697532295,-0.9997235920882752,0.6467469732978971,0.06523611838436551,0.4135844133857162,-0.06523285936523399
12,0.29264665221902586,-0.00156983405152882,0.3414318499055057,-0.02840340155238707,-0.999740900216016,0.6467500474927776,0.0652410666587378,0.41359879131175287,-0.06523718774811325
13,0.29264274596902584,-0.00156983405152882,0.3414318499055057,-0.02840649878189266,-0.9997597132559894,0.646753388664236,0.0652464464420225,0.4136144197425386,-0.06524189358817407
14,0.29263852721902583,-0.00156983405152882,0.3414318499055057,-0.028409844548332418,-0.9997800311725951,0.6467569967260914,0.06525225804072404,0.4136312987406647,-0.06524697715483349
15,0.29263399596902584,-0.00156983405152882,0.3414318499055057,-0.028413439027071725,-0.9998018539273779,0.6467608715852674,0.06525850178605117,0.4136494283737354,-0.06525243873922312
16,0.29262915221902586,-0.00156983405152882,0.3414318499055057,-0.028417282406580965,-0.9998251814790313,0.6467650131417925,0.06526517803395879,0.41366880871436945,-0.06525827865422573
17,0.29262399596902583,-0.00156983405152882,0.3414318499055057,-0.028421374888460294,-0.9998500137833926,0.6467694212887996,0.06527228716519436,0.41368943984020057,-0.06526449723451612
18,0.2926185272190258,-0.00156983405152882,0.3414318499055057,-0.028425716687465966,-0.9998763507934401,0.6467740959125253,0.06527982958534655,0.41371132183387865,-0.06527109483660348
19,0.29261274596902587,-0.00156983405152882,0.3414318499055057,-0.028430308031538645,-0.9999041924592968,0.6467790368923108,0.06528780572489694,0.41373445478307397,-0.06527807183887699
20,0.2926066522190258,-0.00156983405152882,0.3414318499055057,-0.028435149161833536,-0.9999335387282255,0.6467842441006004,0.06529621603927661,0.41375883878047515,-0.06528542864165507
21,0.29260024596902584,-0.00156983405152882,0.3414318499055057,-0.02844024033275166,-0.9999643895446275,0.6467897174029428,0.06530506100892328,0.41378447392379286,-0.06529316566723577
22,0.2925935272190258,-0.00156983405152882,0.3414318499055057,-0.02844558181197385,-0.9999967448500411,0.6467954566579888,0.06531434113934453,0.4138113603157634,-0.06530128335995197
23,0.29258649596902586,-0.00156983405152882,0.3414318499055057,-0.02845117388049558,-1.0000306045831406,0.6468014617174931,0.06532405696118207,0.41383949806414677,-0.06530978218622775
24,0.29257915221902586,-0.00156983405152882,0.3414318499055057,-0.028457016832664384,-1.0000659686797344,0.6468077324263126,0.06533420903028095,0.41386888728173155,-0.06531866263463908
25,0.2925714959690258,-0.00156983405152882,0.3414318499055057,-0.028463110976218432,-1.0001028370727614,0.6468142686224068,0.06534479792776095,0.4138995280863357,-0.06532792521597636
26,0.29256352721902584,-0.00156983405152882,0.3414318499055057,-0.028469456632327167,-1.0001412096922913,0.646821070136837,0.06535582426009151,0.41393142060081134,-0.06533757046331004
27,0.2925552459690258,-0.00156983405152882,0.3414318499055057,-0.028476054135634,-1.0001810864655214,0.6468281367937666,0.06536728865917087,0.41396456495304224,-0.06534759893206002
28,0.2925466522190258,-0.00156983405152882,0.3414318499055057,-0.02848290383430031,-1.000222467316775,0.6468354684104602,0.0653791917824073,0.41399896127595365,-0.06535801120006673
29,0.2925377459690258,-0.00156983405152882,0.3414318499055057,-0.02849000609005169,-1.000265352167498,0.6468430647972838,0.06539153431280477,0.41403460970750583,-0.06536880786766641
30,0.29252852721902584,-0.00156983405152882,0.3414318499055057,-0.028497361278225896,-1.0003097409362574,0.6468509257577036,0.06540431695905147,0.41407151039070467,-0.0653799895577685
