idx,target_x,target_y,target_z,J1_rad,J2_rad,J3_rad,J4_rad,J5_rad,J6_rad
0,0.29610596382345544,0.19695138033076312,0.12865860077674868,1.370946537720381,0.18642417944378042,0.8109068216958332,-1.6931611688577948,1.387824446970435,2.5385909867469105
1,0.29610612007345544,0.19695138033076312,0.12865860077674868,1.3709457738283592,0.1864243133679926,0.8109066579195158,-1.6931618144250842,1.3878240319788488,2.538591008061196
2,0.2961065888234554,0.19695138033076312,0.12865860077674868,1.3709434821537112,0.18642471514359116,0.81090616658682,-1.693163751125881,1.387822787004725,2.5385910720048255
3,0.29610737007345544,0.19695138033076312,0.12865860077674868,1.3709396627006925,0.18642538477946147,0.8109053476865143,-1.6931669789569666,1.3878207120499702,2.5385911785801216
4,0.29610846382345546,0.19695138033076312,0.12865860077674868,1.370934315476395,0.18642632229041212,0.8109042011998804,-1.693171497912977,1.3878178071177616,2.538591327790954
5,0.29610987007345546,0.19695138033076312,0.12865860077674868,1.3709274404907483,0.18642752769717852,0.8109027271007115,-1.693177307986404,1.3878140722125478,2.5385915196427433
6,0.29611158882345545,0.19695138033076312,0.12865860077674868,1.370919037756519,0.1864290010264149,0.8109009253553142,-1.6931844091675916,1.3878095073400485,2.538591754142453
7,0.29611362007345543,0.19695138033076312,0.12865860077674868,1.3709091072893114,0.18643074231070322,0.8108987959225078,-1.693192801444739,1.387804112507254,2.538592031298599
8,0.29611596382345545,0.19695138033076312,0.12865860077674868,1.3708976491075684,0.186432751588546,0.8108963387536241,-1.6932024848038978,1.3877978877224275,2.538592351121242
9,0.29611862007345546,0.19695138033076312,0.12865860077674868,1.3708846632325724,0.18643502890436636,0.8108935537925085,-1.693213459228972,1.387790832995103,2.5385927136219877
10,0.29612158882345546,0.19695138033076312,0.12865860077674868,1.3708701496884452,0.18643757430851693,0.8108904409755195,-1.6932257247017188,1.3877829483360873,2.5385931188139956
11,0.29612487007345545,0.19695138033076312,0.12865860077674868,1.3708541085021488,0.18644038785726558,0.8108870002315289,-1.6932392812017458,1.387774233757459,2.538593566711965
12,0.2961284638234554,0.19695138033076312,0.12865860077674868,1.3708365397034872,0.18644346961280434,0.8108832314819223,-1.693254128706512,1.38776468927257,2.5385940573321433
13,0.29613237007345544,0.19695138033076312,0.12865860077674868,1.3708174433251061,0.18644681964324672,0.8108791346405996,-1.6932702671913256,1.3877543148960447,2.5385945906923233
14,0.29613658882345545,0.19695138033076312,0.12865860077674868,1.3707968194024955,0.18645043802262684,0.8108747096139746,-1.6932876966293442,1.3877431106437823,2.538595166811844
15,0.29614112007345544,0.19695138033076312,0.12865860077674868,1.3707746679739894,0.18645432483090119,0.8108699563009758,-1.6933064169915737,1.3877310765329551,2.538595785711588
16,0.2961459638234554,0.19695138033076312,0.12865860077674868,1.370750989080768,0.18645848015393973,0.8108648745930469,-1.693326428246865,1.3877182125820104,2.53859644741398
17,0.29615112007345545,0.19695138033076312,0.12865860077674868,1.3707257827668589,0.1864629040835375,0.8108594643741465,-1.6933477303619169,1.3877045188106707,2.53859715194299
18,0.29615658882345547,0.19695138033076312,0.12865860077674868,1.370699049079138,0.18646759671740565,0.8108537255207494,-1.6933703233012711,1.387689995239934,2.53859789932413
19,0.2961623700734554,0.19695138033076312,0.12865860077674868,1.3706707880673321,0.1864725581591724,0.8108476579018462,-1.6933942070273127,1.3876746418920751,2.5385986895844534
20,0.29616846382345546,0.19695138033076312,0.12865860077674868,1.370640999784019,0.1864777885183866,0.8108412613789443,-1.6934193815002696,1.3876584587906458,2.538599522752557
21,0.29617487007345544,0.19695138033076312,0.12865860077674868,1.3706096842846314,0.18648328791050872,0.8108345358060681,-1.6934458466782085,1.3876414459604756,2.538600398858575
22,0.29618158882345547,0.19695138033076312,0.12865860077674868,1.3705768416274562,0.1864890564569146,0.8108274810297595,-1.693473602517035,1.3876236034276717,2.538601317934179
23,0.2961886200734554,0.19695138033076312,0.12865860077674868,1.370542471873639,0.18649509428489797,0.8108200968890787,-1.6935026489704919,1.3876049312196221,2.5386022800125843
24,0.2961959638234554,0.19695138033076312,0.12865860077674868,1.3705065750871832,0.18650140152766337,0.8108123832156043,-1.6935329859901576,1.3875854293649938,2.53860328512854
25,0.29620362007345546,0.19695138033076312,0.12865860077674868,1.3704691513349547,0.18650797832432708,0.8108043398334344,-1.6935646135254439,1.3875650978937346,2.5386043333183315
26,0.29621158882345544,0.19695138033076312,0.12865860077674868,1.3704302006866838,0.18651482481992154,0.8107959665591865,-1.6935975315235932,1.3875439368370752,2.5386054246197824
27,0.29621987007345546,0.19695138033076312,0.12865860077674868,1.370389723214965,0.1865219411653829,0.8107872632019991,-1.6936317399296787,1.3875219462275283,2.5386065590722464
28,0.29622846382345547,0.19695138033076312,0.12865860077674868,1.370347718995263,0.18652932751756346,0.8107782295635313,-1.693667238686601,1.3874991260988905,2.538607736716615
29,0.29623737007345546,0.19695138033076312,0.12865860077674868,1.3703041881059124,0.18653698403922014,0.8107688654379646,-1.6937040277350854,1.3874754764862431,2.5386089575953097
30,0.29624658882345545,0.19695138033076312,0.12865860077674868,1.3702591306281209,0.18654491089901626,0.8107591706120024,-1.6937421070136818,1.387450997425953,2.5386102217522803
31,0.2962561200734554,0.19695138033076312,0.12865860077674868,1.3702125466459734,0.18655310827152238,0.8107491448648716,-1.693781476458759,1.3874256889556746,2.5386115292330094
32,0.29626596382345544,0.19695138033076312,0.12865860077674868,1.3701644362464325,0.18656157633721548,0.8107387879683229,-1.6938221360045074,1.3873995511143498,2.538612880084507
33,0.29627612007345544,0.19695138033076312,0.12865860077674868,1.3701147995193432,0.18657031528247003,0.8107280996866324,-1.6938640855829303,1.3873725839422089,2.5386142743553077
34,0.29628658882345543,0.19695138033076312,0.12865860077674868,1.3700636365574352,0.18657932529956867,0.8107170797766011,-1.6939073251238468,1.387344787480774,2.5386157120954747
35,0.29629737007345547,0.19695138033076312,0.12865860077674868,1.3700109474563253,0.1865886065866924,0.8107057279875565,-1.6939518545548866,1.3873161617728578,2.5386171933565933
36,0.29630846382345544,0.19695138033076312,0.12865860077674868,1.3699567323145223,0.1865981593479189,0.8106940440613538,-1.6939976738014868,1.387286706862566,2.5386187181917705
37,0.29631987007345545,0.19695138033076312,0.12865860077674868,1.3699009912334272,0.18660798379322685,0.810682027732376,-1.694044782786892,1.3872564227952984,2.5386202866556364
38,0.29633158882345545,0.19695138033076312,0.12865860077674868,1.3698437243173398,0.18661808013849068,0.8106696787275354,-1.694093181432148,1.3872253096177503,2.5386218988043394
39,0.29634362007345544,0.19695138033076312,0.12865860077674868,1.36978493167346,0.18662844860547523,0.8106569967662743,-1.6941428696561007,1.3871933673779133,2.538623554695543
40,0.2963559638234554,0.19695138033076312,0.12865860077674868,1.3697246134118923,0.1866390894218437,0.8106439815605658,-1.6941938473753935,1.3871605961250784,2.5386252543884313
41,0.29636862007345544,0.19695138033076312,0.12865860077674868,1.3696627696456487,0.1866500028211462,0.8106306328149153,-1.6942461145044625,1.3871269959098347,2.538626997943698
42,0.29638158882345544,0.19695138033076312,0.12865860077674868,1.3695994004906527,0.1866611890428267,0.8106169502263613,-1.694299670955536,1.3870925667840739,2.538628785423555
43,0.29639487007345544,0.19695138033076312,0.12865860077674868,1.3695345060657431,0.18667264833221253,0.8106029334844759,-1.694354516638628,1.3870573088009894,2.5386306168917185
44,0.2964084638234554,0.19695138033076312,0.12865860077674868,1.3694680864926783,0.18668438094052053,0.8105885822713664,-1.6944106514615374,1.3870212220150795,2.5386324924134183
45,0.29642237007345545,0.19695138033076312,0.12865860077674868,1.3694001418961388,0.18669638712484904,0.8105738962616769,-1.694468075329844,1.3869843064821472,2.5386344120553876
46,0.2964365888234554,0.19695138033076312,0.12865860077674868,1.3693306724037335,0.18670866714817969,0.8105588751225885,-1.6945267881469037,1.3869465622593045,2.5386363758858663
47,0.2964511200734554,0.19695138033076312,0.12865860077674868,1.3692596781460011,0.18672122127937385,0.8105435185138206,-1.6945867898138474,1.3869079894049707,2.5386383839745963
48,0.29646596382345547,0.19695138033076312,0.12865860077674868,1.3691871592564169,0.18673404979317532,0.8105278260876325,-1.6946480802295754,1.386868587978878,2.538640436392824
49,0.29648112007345545,0.19695138033076312,0.12865860077674868,1.3691131158713958,0.18674715297019606,0.8105117974888247,-1.6947106592907535,1.386828358042069,2.5386425332132876
50,0.2964965888234554,0.19695138033076312,0.12865860077674868,1.3690375481302965,0.18676053109693136,0.8104954323547396,-1.6947745268918115,1.3867872996569022,2.5386446745102287
