idx,target_x,target_y,target_z,J1_rad,J2_rad,J3_rad,J4_rad,J5_rad,J6_rad
0,0.49634881867257796,-0.0003891167292610066,0.3370217638697194,-0.000767177693184351,0.02838557464781033,0.03452299619329974,-0.0038358884659184145,0.00843895462505103,0.0023015330795496973
1,0.49634866242257797,-0.0003891167292610066,0.3370217638697194,-0.0007671781932669124,0.028384778807907907,0.034523811054464004,-0.0038358380032754093,0.008438935602025233,0.002301482583669923
2,0.496348193672578,-0.0003891167292610066,0.3370217638697194,-0.0007671796935185091,0.028382391288809927,0.03452625563413064,-0.0038356866120568206,0.008438878536137479,0.002301331092740633
3,0.49634741242257796,-0.0003891167292610066,0.3370217638697194,-0.000767182193950876,0.028378412092358474,0.034530329920817004,-0.003835434282399162,0.008438783437035845,0.0023010785968972207
4,0.49634631867257795,-0.0003891167292610066,0.3370217638697194,-0.0007671856945835722,0.028372841221620426,0.03453603389538629,-0.003835080997863393,0.008438650320788024,0.002300725079698807
5,0.49634491242257794,-0.0003891167292610066,0.3370217638697194,-0.0007671901954439808,0.028365678680890127,0.03454336753104764,-0.003834626735437824,0.008438479209856097,0.0023002705181310607
6,0.49634319367257795,-0.0003891167292610066,0.3370217638697194,-0.0007671956965673098,0.028356924475687606,0.034552330793355956,-0.0038340714655396855,0.008438270133255937,0.002299714882607924
7,0.496341162422578,-0.0003891167292610066,0.3370217638697194,-0.0007672021979965926,0.028346578612759465,0.03456292364021271,-0.0038334151520190663,0.008438023126269718,0.002299058136975377
8,0.49633881867257795,-0.0003891167292610066,0.3370217638697194,-0.0007672096997826885,0.028334641100077107,0.03457514602186637,-0.003832657752162067,0.00843773823068511,0.0022983002385147146
9,0.49633616242257794,-0.0003891167292610066,0.3370217638697194,-0.0007672182019842847,0.028321111946838506,0.034588997880913325,-0.003831799216696524,0.00843741549473233,0.0022974411379481775
10,0.49633319367257794,-0.0003891167292610066,0.3370217638697194,-0.0007672277046678956,0.02830599116346555,0.03460447915229675,-0.003830839489795559,0.008437054973008425,0.0022964807794426134
11,0.49632991242257796,-0.0003891167292610066,0.3370217638697194,-0.0007672382079078669,0.028289278761603143,0.03462158976331109,-0.003829778509084938,0.008436656726625708,0.0022954191006166785
12,0.496326318672578,-0.0003891167292610066,0.3370217638697194,-0.0007672497117863733,0.028270974754123657,0.03464032963359848,-0.003828616205650429,0.008436220823071109,0.002294256032548407
13,0.49632241242257796,-0.0003891167292610066,0.3370217638697194,-0.0007672622163934246,0.028251079155117154,0.034660698675154505,-0.0038273525040428682,0.0084357473362107,0.0022929914997800896
14,0.49631819367257796,-0.0003891167292610066,0.3370217638697194,-0.0007672757218268634,0.028229591979899382,0.03468269679232466,-0.003825987322288595,0.008435236346452579,0.002291625420328765
15,0.49631366242257796,-0.0003891167292610066,0.3370217638697194,-0.0007672902281923691,0.028206513245003784,0.03470632388180883,-0.003824520571896511,0.008434687940475869,0.002290157705693359
16,0.496308818672578,-0.0003891167292610066,0.3370217638697194,-0.0007673057356034598,0.02818184296818771,0.03473157983266098,-0.003822952157870168,0.00843410221155239,0.0022885882608666684
17,0.49630366242257795,-0.0003891167292610066,0.3370217638697194,-0.0007673222441814947,0.028155581168425314,0.034758464526291916,-0.0038212819787160532,0.008433479259250155,0.0022869169843436833
18,0.49629819367257794,-0.0003891167292610066,0.3370217638697194,-0.0007673397540556745,0.028127727865909335,0.03478697783646806,-0.003819509926455065,0.008432819189637435,0.0022851437681330497
19,0.496292412422578,-0.0003891167292610066,0.3370217638697194,-0.0007673582653630473,0.0280982830820502,0.03481711962931622,-0.0038176358866355235,0.008432122115184505,0.002283268497770171
20,0.49628631867257794,-0.0003891167292610066,0.3370217638697194,-0.0007673777782485088,0.028067246839471593,0.03484888976332404,-0.0038156597383441617,0.008431388154784263,0.0022812910523280455
21,0.49627991242257796,-0.0003891167292610066,0.3370217638697194,-0.0007673982928648055,0.028034619162013996,0.03488228808934038,-0.0038135813542210786,0.008430617433720583,0.0022792113044323415
22,0.49627319367257794,-0.0003891167292610066,0.3370217638697194,-0.0007674198093725384,0.02800040007473026,0.034917314450578746,-0.0038114006004732097,0.008429810083768767,0.002277029120274848
23,0.496266162422578,-0.0003891167292610066,0.3370217638697194,-0.0007674423279401651,0.027964589603884704,0.0349539686826186,-0.0038091173368893943,0.00842896624304618,0.002274744359628436
24,0.496258818672578,-0.0003891167292610066,0.3370217638697194,-0.0007674658487440049,0.027927187776953133,0.03499225061340855,-0.003806731416857088,0.008428086056192536,0.0022723568758640073
25,0.49625116242257794,-0.0003891167292610066,0.3370217638697194,-0.0007674903719682406,0.027888194622615714,0.03503216006326729,-0.0038042426873763735,0.008427169674181797,0.002269866515964163
26,0.49624319367257796,-0.0003891167292610066,0.3370217638697194,-0.0007675158978049217,0.02784761017076498,0.03507369684488426,-0.0038016509890806474,0.008426217254424202,0.0022672731205443004
27,0.49623491242257795,-0.0003891167292610066,0.3370217638697194,-0.0007675424264539703,0.02780543445249606,0.035116860763325625,-0.0037989561562530856,0.008425228960750169,0.0022645765238686485
28,0.49622631867257794,-0.0003891167292610066,0.3370217638697194,-0.0007675699581231836,0.02776166750010578,0.03516165161603471,-0.003796158016845031,0.008424204963473625,0.002261776553869066
29,0.49621741242257794,-0.0003891167292610066,0.3370217638697194,-0.0007675984930282371,0.027716309347097123,0.03520806919283334,-0.0037932563924985337,0.00842314543927124,0.0022588730321672903
30,0.49620819367257796,-0.0003891167292610066,0.3370217638697194,-0.0007676280313926915,0.027669360028167667,0.03525611327592726,-0.0037902510985637155,0.008422050571167405,0.0022558657740923724
31,0.496198662422578,-0.0003891167292610066,0.3370217638697194,-0.000767658573447994,0.02762081957921758,0.03530578363990558,-0.003787141944123738,0.00842092054877005,0.0022527545887057656
