J1_rad,J2_rad,J3_rad,J4_rad,J5_rad,J6_rad
1.3801526700760676,-0.15420271633280824,0.2232487088043839,-1.499832390195575,1.3724808931379588,1.590359358061104
1.3801525248941113,-0.1542034887885667,0.2232493813034789,-1.4998323781041905,1.3724807557539145,1.5903592458867033
1.380152089491061,-0.15420580616631463,0.22325139913516734,-1.49983234190713,1.3724803437207171,1.590358909706564
1.3801513638485772,-0.15420966846470496,0.22325476225649601,-1.499832281594494,1.3724796570230942,1.5903583494766231
1.38015034794832,-0.15421507568239068,0.22325947062451174,-1.4998321971563824,1.3724786956457737,1.5903575651528183
1.3801490417719495,-0.15422202781802477,0.22326552419626133,-1.4998320885828955,1.3724774595734834,1.5903565566910867
1.3801474453011264,-0.15423052487026023,0.22327292292879164,-1.4998319558641333,1.3724759487909513,1.5903553240473656
1.3801455585175186,-0.15424056683775084,0.2232816667791508,-1.4998317989902048,1.372474163282913,1.5903538671776016
1.3801433814078277,-0.154252153719517,0.22329175571621457,-1.4998316179539222,1.3724721030382918,1.590352186049854
1.3801409139574652,-0.15426528551448723,0.22330318970579688,-1.4998314127474148,1.372469768044941,1.5903502806290615
1.3801381561441606,-0.15427996222102608,0.22331596869574058,-1.4998311833586615,1.372467158284315,1.5903481508617194
1.3801351079430226,-0.15429618383730653,0.22333009262775325,-1.4998309297742252,1.3724642737356854,1.5903457966880286
1.380131769326537,-0.15431395036131018,0.22334556143740758,-1.4998306519792537,1.37246111437614,1.5903432180418942
1.3801281402645664,-0.15433326179082762,0.2233623750541419,-1.4998303499574792,1.3724576801805812,1.5903404148509266
1.380124220724351,-0.15435411812345864,0.22338053340126018,-1.4998300236912183,1.3724539711217265,1.5903373870364421
1.3801200106705054,-0.1543765193566127,0.22340003639593273,-1.4998296731613692,1.3724499871701081,1.5903341345134607
1.3801155100650204,-0.15440046548750938,0.2234208839491965,-1.4998292983474149,1.372445728294071,1.5903306571907077
1.3801107188672603,-0.15442595651317842,0.2234430759659557,-1.499828899227421,1.3724411944597732,1.5903269549706132
1.3801056370339628,-0.15445299243046065,0.2234666123449821,-1.4998284757780342,1.3724363856311839,1.5903230277493117
1.3801002645192373,-0.15448157323600809,0.22349149297891568,-1.499828027974484,1.3724313017700833,1.5903188754166426
1.380094601274565,-0.15451169892628447,0.22351771775426532,-1.4998275557905807,1.3724259428360615,1.590314497856149
1.3800886472487972,-0.15454336949756586,0.22354528655140915,-1.4998270591987146,1.3724203087865168,1.590309894945079
1.3800824023881542,-0.1545765849459413,0.22357419924459546,-1.4998265381698566,1.3724143995766558,1.590305066554385
1.3800758666362234,-0.15461134526731307,0.22360445570194315,-1.4998259926735573,1.3724082151594914,1.5903000125487226
1.3800690399339597,-0.15464765045739765,0.2236360557854426,-1.499825422677945,1.3724017554858416,1.590294732786452
1.3800619222196828,-0.1546855005117261,0.22366899935095624,-1.4998248281497268,1.3723950205043285,1.5902892271196372
1.3800545134290763,-0.15472489542564466,0.22370328624821945,-1.4998242090541871,1.3723880101613763,1.590283495394046
1.3800468134951858,-0.15476583519431558,0.22373891632084136,-1.4998235653551861,1.3723807244012116,1.5902775374491485
1.3800388223484188,-0.15480831981271792,0.22377588940630555,-1.4998228970151608,1.37237316316586,1.5902713531181198
1.380030539916541,-0.15485234927564814,0.22381420533597113,-1.499822203995123,1.3723653263951459,1.590264942227837
1.3800219661246764,-0.1548979235777208,0.2238538639350734,-1.4998214862546582,1.37235721402669,1.5902583045988814
1.3800131008953054,-0.15494504271336945,0.22389486502272488,-1.4998207437519253,1.3723488259959087,1.5902514400455356
1.3800039441482617,-0.1549937066768476,0.22393720841191644,-1.4998199764436557,1.3723401622360116,1.5902443483757858
1.379994495800733,-0.15504391546222912,0.22398089390951792,-1.4998191842851523,1.3723312226780011,1.5902370293913204
1.3799847557672567,-0.15509566906340963,0.2240259213162795,-1.4998183672302887,1.3723220072506677,1.5902294828875305
1.3799747239597189,-0.155148967474107,0.22407229042683258,-1.499817525231507,1.3723125158805913,1.5902217086535089
1.379964400287353,-0.1552038106878626,0.22412000102969087,-1.499816658239819,1.3723027484921388,1.59021370647205
1.3799537846567373,-0.15526019869804197,0.22416905290725164,-1.4998157662048035,1.3722927050074598,1.5902054761196505
1.3799428769717923,-0.15531813149783597,0.22421944583579673,-1.4998148490746055,1.3722823853464876,1.5901970173665074
1.379931677133779,-0.15537760908026177,0.22427117958549372,-1.499813906795935,1.372271789426935,1.5901883299765207
1.3799201850412977,-0.15543863143816372,0.22432425392039734,-1.499812939314067,1.3722609171642932,1.5901794137072895
1.3799084005902833,-0.15550119856421477,0.2243786685984505,-1.4998119465728375,1.3722497684718293,1.5901702683101149
1.3798963236740054,-0.15556531045091712,0.22443442337148556,-1.4998109285146468,1.3722383432605845,1.5901608935299978
1.379883954183065,-0.15563096709060376,0.22449151798522587,-1.4998098850804535,1.3722266414393707,1.5901512891056395
1.3798712920053915,-0.1556981684754392,0.22454995217928686,-1.499808816209776,1.3722146629147696,1.590141454769441
1.3798583370262414,-0.15576691459742095,0.22460972568717757,-1.499807721840691,1.3722024075911288,1.5901313902475036
1.3798450891281941,-0.1558372054483806,0.22467083823630196,-1.4998066019098313,1.372189875370561,1.5901210952596272
