idx,target_x,target_y,target_z,J1_rad,J2_rad,J3_rad,J4_rad,J5_rad,J6_rad
0,0.4839724817803657,0.1870321843522509,0.08084634286608866,0.6912271015590731,0.6697461261499056,0.24779839489854127,-2.2240481325413426,0.9351896079916845,2.5125069451786457
1,0.4839724817803657,0.18703202810225092,0.08084634286608866,0.6912266993968803,0.6697457469781085,0.24779903631634576,-2.2240487151321506,0.93518957327852,2.5125073885746847
2,0.4839724817803657,0.1870315593522509,0.08084634286608866,0.6912254929086962,0.6697446094642707,0.24780096056674178,-2.2240504629057942,0.9351894691390082,2.5125087187619344
3,0.4839724817803657,0.1870307781022509,0.08084634286608866,0.6912234820897031,0.6697427136130543,0.2478041676406749,-2.2240533758659287,0.935189295573093,2.5125109357377893
4,0.4839724817803657,0.18702968435225092,0.08084634286608866,0.6912206669318719,0.6697400594322316,0.2478086575230553,-2.224057454018649,0.9351890525806833,2.5125140394979106
5,0.4839724817803657,0.18702827810225092,0.08084634286608866,0.6912170474239616,0.6697366469326811,0.2478144301927574,-2.2240626973724873,0.9351887401616501,2.512518030036223
6,0.4839724817803657,0.1870265593522509,0.08084634286608866,0.6912126235515196,0.6697324761283907,0.24782148562261935,-2.224069105938413,0.9351883583158273,2.512522907344914
7,0.4839724817803657,0.18702452810225093,0.08084634286608866,0.6912073952968814,0.6697275470364561,0.2478298237794437,-2.2240766797298335,0.9351879070430122,2.5125286714144375
8,0.4839724817803657,0.1870221843522509,0.08084634286608866,0.69120136263917,0.6697218596770806,0.2478394446239981,-2.224085418762596,0.9351873863429645,2.5125353222335094
9,0.4839724817803657,0.18701952810225092,0.08084634286608866,0.6911945255542973,0.6697154140735782,0.24785034811101386,-2.2240953230549843,0.9351867962154093,2.5125428597891144
10,0.4839724817803657,0.18701655935225092,0.08084634286608866,0.6911868840149621,0.6697082102523675,0.24786253418918788,-2.224106392627722,0.9351861366600315,2.5125512840664985
11,0.4839724817803657,0.1870132781022509,0.08084634286608866,0.6911784379906514,0.669700248242977,0.2478760028011816,-2.2241186275039713,0.935185407676481,2.5125605950491754
12,0.4839724817803657,0.1870096843522509,0.08084634286608866,0.6911691874476396,0.6696915280780456,0.2478907538836219,-2.2241320277093357,0.9351846092643715,2.512570792718926
13,0.4839724817803657,0.1870057781022509,0.08084634286608866,0.6911591323489884,0.6696820497933125,0.24790678736710142,-2.2241465932718536,0.9351837414232764,2.5125818770557915
