J1_rad,J2_rad,J3_rad,J4_rad,J5_rad,J6_rad
-0.006904599237617978,0.011507665380375141,0.03452299630214343,-0.003835888914051737,0.006904599146722018,0.0023015335277417944
-0.006904603813875481,0.011506871466918051,0.0345237977967867,-0.0038352309158956525,0.006904591548774182,0.0023008753033219617
-0.006904617538681716,0.011504489660295601,0.03452620269555181,-0.0038332586313888873,0.006904568404446789,0.002298902340247471
-0.006904640412546011,0.011500519969021803,0.034530210945150824,-0.0038299718397193125,0.006904529758761736,0.002295614417677478
-0.006904672435977697,0.011494962401610671,0.03453582249229582,-0.0038253703200747994,0.0069044756567409205,0.0022910113147711375
-0.006904713609486102,0.01148781696657622,0.034543037283698876,-0.003819453851643218,0.006904406143406239,0.002285092810687605
-0.006904763933580556,0.011479083672432463,0.03455185526607205,-0.0038122222136124408,0.006904321263779589,0.0022778586845860357
-0.006904823408770428,0.01146876252769348,0.03456227638612763,-0.0038036751851703602,0.006904221062882911,0.0022693087156255964
-0.006904892035424536,0.01145685353853217,0.03457430060525208,-0.00379381260510639,0.0069041055733344465,0.0022594427425748917
-0.0069049698139482946,0.01144335671172587,0.03458792788103193,-0.0037826342975238085,0.006903974830967831,0.002248260589514295
-0.006905056744960185,0.011428272057612314,0.034603158148761165,-0.00377013999443423,0.0069038288904545095,0.0022357619884206107
-0.006905152829151499,0.01141159958774365,0.03461999133612398,-0.0037563293968086785,0.006903667812894056,0.002221946640225898
-0.006905258067286335,0.011393339314885769,0.0346384273631955,-0.003741202174740164,0.006903491665822808,0.002206814214980136
-0.006905372460201634,0.011373491253017887,0.034658466142442695,-0.003724757967623755,0.006903300523198386,0.002190364352031256
-0.006905496008807183,0.01135205541733109,0.03468010757872563,-0.003706996384353254,0.006903094465418489,0.002172596660221857
-0.006905628714085637,0.011329031824227832,0.034703351569298546,-0.00368791700353591,0.006902873579303095,0.0021535107181039122
-0.006905770577092537,0.011304420491321136,0.034728198003811,-0.0036675193737240484,0.006902637958109498,0.0021331060741704238
-0.0069059215989563365,0.011278221437433797,0.03475464676430928,-0.0036458030136644675,0.006902387701516974,0.0021113822471047297
-0.006906081780878411,0.011250434682596983,0.0347826977252376,-0.003622767412564642,0.006902122915645266,0.002088338726046867
-0.006906251124133102,0.011221060248049228,0.03481235075344006,-0.003598412030376751,0.006901843713030615,0.002063974970877445
-0.006906429630067719,0.01119009815623544,0.034843605708161716,-0.003572736298099305,0.00690155021263734,0.002038290412519442
-0.006906617300102587,0.0111575484308054,0.034876462441050596,-0.00354573961809601,0.006901242539869548,0.0020112844532569106
-0.0069068141357310625,0.011123411096612692,0.034910920796159435,-0.0035174213644324206,0.006900920826552052,0.0019829564670717633
-0.0069070201385195654,0.011087686179713507,0.03494698060994734,-0.0034877808832303745,0.006900585210937847,0.0019533057999981344
-0.006907235310107614,0.011050373707364542,0.03498464171128202,-0.0034568174930396578,0.006900235837704152,0.0019223317704941834
-0.006907459652207855,0.011011473708022329,0.03502390392144165,-0.0034245304852281834,0.0068998728579620534,0.0018900336698320786
-0.006907693166606095,0.010970986211341174,0.03506476705411699,-0.0033909191243893114,0.006899496429240919,0.0018564107625054969
-0.006907935855161338,0.01092891124817175,0.03510723091541372,-0.003355982648767508,0.006899106715495182,0.001821462286655159
-0.006908187719805831,0.010885248850559172,0.03515129530385469,-0.0033197202707016434,0.006898703887112483,0.0017851874545122882
-0.006908448762545085,0.01083999905174136,0.035196960010382465,-0.0032821311770865366,0.006898288120893342,0.001747585452860046
-0.00690871898545793,0.010793161886147516,0.03524422481836152,-0.0032432145298527844,0.006897859600069745,0.0017086554435133763
-0.006908998390696549,0.010744737389396054,0.03529308950358094,-0.0032029694664644434,0.006897418514294441,0.0016683965638167521
-0.006909286980486526,0.01069472559829215,0.035343553834257316,-0.0031613951004347335,0.006896965059645742,0.001626807927159891
-0.00690958475712688,0.010643126550826427,0.03539561757103728,-0.0031184905218608065,0.006896499438613301,0.0015838886235124655
-0.006909891722990126,0.010589940286172536,0.035449280467000306,-0.003074254797976312,0.0068960218601127506,0.0015396377199767837
-0.006910207880522309,0.010535166844685135,0.035504542267661816,-0.0030286869737227336,0.006895532539489879,0.0014940542613590094
