J1_rad,J2_rad,J3_rad,J4_rad,J5_rad,J6_rad
-0.43805846285951283,0.5132418766907929,0.5423946291680948,-3.1385239428531824,0.8983650787220864,3.136989587417113
-0.4380578980467706,0.513241643865858,0.5423950085713216,-3.13852323018278,0.8983652262021886,3.1369892323583417
-0.43805620380392934,0.5132409452023632,0.5423961471117121,-3.1385210923092615,0.8983656686548901,3.13698816713029
-0.4380533801058926,0.5132397807245425,0.5423980447467911,-3.138517529214942,0.8983664060785981,3.1369863917396055
-0.438049426927564,0.5132381504566299,0.5424007014340835,-3.1385125408821355,0.8983674384717194,3.1369839061929334
-0.438044344243847,0.5132360544228597,0.5424041171311137,-3.1385061272931583,0.8983687658326615,3.1369807104969207
-0.43803813202964514,0.5132334926474658,0.5424082917954068,-3.138498288430325,0.8983703881598313,3.136976804658214
-0.4380307902598646,0.5132304651546853,0.5424132253844905,-3.1384890242759704,0.8983723054516413,3.136972188683477
-0.438022318916317,0.5132269719620681,0.5424189178675871,-3.138478334817243,0.8983745177069258,3.136966862577491
-0.4380127179790303,0.5132230130889057,0.5424253692108931,-3.138466220040086,0.898377024924423,3.1369608263455646
-0.43800198741753016,0.5132185885646251,0.542432579362831,-3.1384526799230272,0.8983798271021977,3.1369540799957667
-0.4379901271977576,0.5132136984221163,0.5424405482657553,-3.138437714442063,0.8983829242380894,3.136946623537119
-0.4379771372820692,0.5132083426977319,0.5424492758559518,-3.138421323570668,0.8983863163297096,3.1369384569795886
-0.43796301762923706,0.5132025214312876,0.5424587620636371,-3.138403507279788,0.8983900033744427,3.136929580334092
-0.4379477681944486,0.5131962346660621,0.5424690068129594,-3.1383842655378427,0.8983939853694467,3.1369199936124943
-0.4379313889293075,0.5131894824487979,0.5424800100219972,-3.1383635983107276,0.8983982623116529,3.1369096968276096
-0.4379138797818334,0.5131822648297008,0.5424917716027596,-3.13834150556181,0.8984028341977657,3.136898689993197
-0.43789524069646224,0.5131745818624406,0.542504291461186,-3.138317987251931,0.8984077010242634,3.136886973123967
-0.4378754716140466,0.5131664336041517,0.5425175694971455,-3.1382930433394067,0.8984128627873982,3.136874546235574
-0.4378545724718554,0.5131578201154329,0.5425316056044373,-3.1382666737800258,0.8984183194831961,3.136861409344621
-0.4378325432035751,0.5131487414603478,0.5425463996707893,-3.138238878527052,0.8984240711074575,3.136847562468658
-0.43780938373930933,0.5131391977064257,0.5425619515778588,-3.1382096575312217,0.8984301176557572,3.136833005626179
-0.4377850940055791,0.5131291889246612,0.5425782612012318,-3.138179010740747,0.8984364591234448,3.1368177388366263
-0.43775967392532367,0.5131187151895154,0.5425953284104219,-3.1381469381013116,0.8984430955056446,3.1368017621203865
-0.43773312341790005,0.5131077765789152,0.5426131530688713,-3.138113439556076,0.8984500267972562,3.136785075498792
-0.4377054423990842,0.5130963731742552,0.5426317350339489,-3.138078515045673,0.8984572529929548,3.1367676789941177
-0.4376766307810709,0.5130845050603972,0.5426510741569512,-3.1380421645082097,0.8984647740871912,3.1367495726295864
-0.4376466884724741,0.5130721723256704,0.5426711702831007,-3.1380043878792687,0.8984725900741923,3.13673075642936
-0.4376156153783275,0.5130593750618729,0.5426920232515463,-3.137965185091905,0.8984807009479614,3.1367112304185483
-0.43758341140008483,0.5130461133642716,0.5427136328953621,-3.1379245560766487,0.8984891067022781,3.1366909946232
-0.43755007643562027,0.5130323873316027,0.5427359990415476,-3.137882500761505,0.8984978073306991,3.136670049070308
-0.4375156103792288,0.5130181970660721,0.5427591215110265,-3.137839019071953,0.8985068028265585,3.1366483937878065
-0.4374800131216268,0.5130035426733569,0.5427830001186466,-3.1377941109309466,0.8985160931829681,3.13662602880457
-0.4374432845499525,0.5129884242626046,0.542807634673179,-3.137747776258913,0.8985256783928175,3.1366029541504146
-0.4374054245477663,0.5129728419464349,0.5428330249773179,-3.137700014973756,0.8985355584487751,3.1365791698560956
-0.4373664329950515,0.51295679584094,0.5428591708276791,-3.137650826990852,0.8985457333432874,3.1365546759533074
-0.4373263097682144,0.5129402860656849,0.5428860720148008,-3.137600212223055,0.898556203068581,3.1365294724746837
-0.4372850547400852,0.512923312743708,0.5429137283231413,-3.1375481705806907,0.898566967616661,3.136503559453795
-0.4372426677799185,0.5129058760015227,0.5429421395310796,-3.1374947019715624,0.8985780269793133,3.1364769369251513
-0.4371991487533936,0.5128879759691173,0.5429713054109144,-3.1374398063009474,0.8985893811481039,3.1364496049241954
-0.43715449752261537,0.5128696127799558,0.543001225728863,-3.137383483471597,0.8986010301143801,3.1364215634873096
-0.4371087139461146,0.5128507865709788,0.5430319002450609,-3.1373257333837405,0.8986129738692699,3.1363928126518097
-0.4370617978788487,0.5128314974826046,0.5430633287135612,-3.1372665559350805,0.8986252124036835,3.1363633524559473
-0.43701374917220226,0.5128117456587291,0.5430955108823338,-3.1372059510207944,0.8986377457083136,3.136333182938904
-0.43696456767398795,0.5127915312467276,0.5431284464932639,-3.1371439185335386,0.8986505737736348,3.136302304140798
-0.4369142532284466,0.512770854397455,0.5431621352821525,-3.13708045836344,0.8986636965899061,3.136270716102678
-0.43686280567624847,0.5127497152652468,0.5431965769787146,-3.137015570398106,0.8986771141471697,3.136238418866524
-0.4368102248544936,0.5127281140079202,0.5432317713065784,-3.1369492545226176,0.8986908264352522,3.136205412475246
-0.4367565105967125,0.5127060507867747,0.5432677179832854,-3.1368815106195314,0.8987048334437651,3.1361716969726836
-0.4367016627328669,0.5126835257665932,0.5433044167202883,-3.136812338568882,0.8987191351621053,3.136137272403606
-0.43664568108935076,0.5126605391156424,0.5433418672229509,-3.1367417382481793,0.8987337315794559,3.1361021388137074
-0.43658856548899055,0.5126370910056745,0.5433800691905466,-3.136669709532409,0.8987486226847861,3.1360662962496124
-0.4365303157510462,0.5126131816119281,0.5434190223162583,-3.1365962522940336,0.898763808466853,3.1360297447588685
-0.436470931691212,0.5125888111131286,0.5434587262871768,-3.1365213664029934,0.8987792889142008,3.1359924843899494
-0.43641041312161744,0.5125639796914898,0.5434991807842999,-3.136445051726703,0.8987950640151625,3.1359545151922523
-0.43634875985082755,0.5125386875327141,0.5435403854825318,-3.136367308130058,0.8988111337578599,3.1359158372160962
-0.4362859716838443,0.5125129348259949,0.5435823400506815,-3.1362881354754264,0.8988274981302045,3.1358764505127246
-0.4362220484221072,0.5124867217640163,0.5436250441514623,-3.1362075336226574,0.898844157119898,3.1358363551343005
-0.4361569898634941,0.512460048542955,0.5436684974414906,-3.1361255024290755,0.8988611107144331,3.1357955511339055
-0.4360907958023222,0.512432915362481,0.5437126995712849,-3.136042041749484,0.8988783589010941,3.135754038565541
-0.4360234660293488,0.5124053224257592,0.5437576501852641,-3.1359571514361635,0.8988959016669578,3.1357118174841268
-0.43595500033177237,0.5123772699394501,0.5438033489217476,-3.1358708313388717,0.8989137389988937,3.1356688879454975
-0.43588539849323343,0.5123487581137111,0.5438497954129532,-3.1357830813048455,0.8989318708835654,3.135625250006404
-0.43581466029381544,0.5123197871621974,0.5438969892849964,-3.135693901178801,0.8989502973074305,3.135580903724512
-0.43574278551004597,0.5122903573020642,0.5439449301578888,-3.1356032908029317,0.898969018256742,3.1355358491583996
-0.43566977391489714,0.5122604687539665,0.5439936176455377,-3.1355112500169087,0.8989880337175488,3.135490086367558
-0.4355956252777874,0.5122301217420616,0.5440430513557442,-3.135417778657885,0.8990073436756967,3.135443615412387
-0.4355203393645821,0.5121993164940098,0.544093230890202,-3.1353228765604912,0.8990269481168286,3.135396436354197
-0.43544391593759435,0.5121680532409756,0.544144155844497,-3.1352265435568363,0.8990468470263859,3.1353485492552085
-0.4353663547555866,0.5121363322176293,0.5441958258081052,-3.1351287794765113,0.899067040389609,3.135299954178545
-0.4352876555737713,0.5121041536621478,0.5442482403643912,-3.1350295841465847,0.8990875281915378,3.1352506511882403
-0.43520781814381204,0.512071517816217,0.544301399090608,-3.1349289573916077,0.8991083104170134,3.1352006403492307
-0.43512684221382486,0.5120384249250315,0.544355301557895,-3.1348268990336097,0.899129387050678,3.135149921727354
-0.43504472752837925,0.5120048752372979,0.5444099473312765,-3.1347234088921017,0.8991507580769763,3.1350984953893533
-0.43496147382849926,0.5119708690052349,0.5444653359696605,-3.134618486784076,0.899172423480156,3.1350463614028694
-0.43487708085166477,0.5119364064845752,0.544521467025838,-3.134512132524004,0.899194383244269,3.1349935198364443
-0.43479154833181266,0.5119014879345667,0.5445783400464802,-3.134404345923842,0.8992166373531724,3.1349399707595165
-0.4347048759993378,0.5118661136179741,0.5446359545721388,-3.1342951267930252,0.8992391857905282,3.1348857142424227
-0.4346170635810948,0.5118302838010808,0.5446943101372428,-3.134184474938473,0.8992620285398063,3.1348307503563926
-0.4345281108003983,0.5117939987536896,0.5447534062700988,-3.1340723901645844,0.8992851655842833,3.1347750791735502
-0.4344380173770256,0.5117572587491249,0.5448132424928882,-3.1339588722732437,0.8993085969070451,3.1347187007669133
-0.43434678302721663,0.5117200640642343,0.5448738183216661,-3.133843921063817,0.899332322490987,3.134661615210388
-0.43425440746367594,0.5116824149793892,0.5449351332663603,-3.133727536333154,0.8993563423188142,3.1346038225787716
-0.43416089039557393,0.5116443117784876,0.544997186830769,-3.1336097178755873,0.8993806563730438,3.134545322947748
-0.4340662315285482,0.511605754748955,0.5450599785125596,-3.133490465482935,0.8994052646360053,3.134486116393888
-0.43397043056470463,0.5115667441817463,0.5451235078032673,-3.1333697789444983,0.8994301670898418,3.1344262029946477
-0.4338734872026193,0.5115272803713472,0.5451877741882936,-3.133247658047063,0.8994553637165104,3.1343655828283654
-0.4337754011373393,0.5114873636157764,0.5452527771469035,-3.1331241025749015,0.8994808544977836,3.1343042559742615
-0.43367617206038456,0.5114469942165867,0.5453185161522259,-3.1329991123097694,0.8995066394152507,3.1342422225124364
-0.43357579965974913,0.5114061724788668,0.5453849906712505,-3.1328726870309103,0.8995327184503183,3.1341794825238702
-0.4334742836199026,0.5113648987112436,0.5454522001648259,-3.132744826515053,0.8995590915842119,3.1341160360904174
-0.43337162362179177,0.5113231732258832,0.5455201440876596,-3.1326155305364125,0.8995857587979756,3.134051883294811
-0.4332678193428419,0.5112809963384932,0.5455888218883143,-3.132484798866692,0.8996127200724757,3.1339870242206547
-0.4331628704569586,0.5112383683683244,0.5456582330092073,-3.132352631275082,0.8996399753883989,3.1339214589524262
-0.43305677663452885,0.5111952896381723,0.545728376886609,-3.1322190275282598,0.8996675247262558,3.133855187575473
