idx,target_x,target_y,target_z,J1_rad,J2_rad,J3_rad,J4_rad,J5_rad,J6_rad
0,0.29446550600543575,-0.0009025175925011702,0.3428046249518693,-0.022248153102345288,-0.9842889803554975,0.6329215968770697,0.05446961621608562,0.4150431320127267,-0.049866550056979396
1,0.29446550600543575,-0.0009023613425011702,0.3428046249518693,-0.02224400814900312,-0.9842889970076745,0.63292159998557,0.054459369076432,0.4150429336811429,-0.04985691118542545
2,0.29446550600543575,-0.0009018925925011703,0.3428046249518693,-0.022231573284390443,-0.9842890469455914,0.6329216093075943,0.05442862759184435,0.41504233891001363,-0.049827994506171654
3,0.29446550600543575,-0.0009011113425011702,0.3428046249518693,-0.022210848494757227,-0.984289130113408,0.6329216248327144,0.05437739156556425,0.4150413483702076,-0.04977979982556213
4,0.29446550600543575,-0.0009000175925011702,0.3428046249518693,-0.022181833757215226,-0.9842892464180553,0.632921646543549,0.05430566067006843,0.4150399631798561,-0.04971232682123815
5,0.29446550600543575,-0.0008986113425011702,0.3428046249518693,-0.022144529039780616,-0.984289395729236,0.6329216744157643,0.05421343444767941,0.41503818490437394,-0.04962557504273912
6,0.29446550600543575,-0.0008968925925011702,0.3428046249518693,-0.022098934301433733,-0.9842895778794265,0.6329217084180744,0.054100712311420725,0.4150360155564992,-0.04951954391234428
7,0.29446550600543575,-0.0008948613425011703,0.3428046249518693,-0.022045049492195882,-0.9842897926638727,0.6329217485122408,0.05396749354611692,0.41503345759633126,-0.049394232726155424
8,0.29446550600543575,-0.0008925175925011702,0.3428046249518693,-0.021982874553223182,-0.9842900398405923,0.6329217946530725,0.05381377730973762,0.4150305139313874,-0.0492496406554197
9,0.29446550600543575,-0.0008898613425011703,0.3428046249518693,-0.021912409416917543,-0.9842903191303733,0.632921846788426,0.05363956263498676,0.4150271879166621,-0.049085766748093916
10,0.29446550600543575,-0.0008868925925011702,0.3428046249518693,-0.021833654007054646,-0.9842906302167735,0.6329219048592055,0.053444848431136505,0.4150234833546996,-0.048902609930649446
11,0.29446550600543575,-0.0008836113425011702,0.3428046249518693,-0.021746608238929037,-0.9842909727461193,0.6329219687993627,0.05322963348610606,0.41501940449567426,-0.04870016901011835
12,0.29446550600543575,-0.0008800175925011703,0.3428046249518693,-0.0216512720195163,-0.9842913463275043,0.6329220385358966,0.05299391646878605,0.4150149560374774,-0.04847844267638119
13,0.29446550600543575,-0.0008761113425011703,0.3428046249518693,-0.021547645247652288,-0.9842917505327904,0.632922113988854,0.052737695931607736,0.41501014312581885,-0.04823742950469568
14,0.29446550600543575,-0.0008718925925011703,0.3428046249518693,-0.021435727814229436,-0.9842921848966042,0.632922195071329,0.05246097031335847,0.4150049713543269,-0.047977127958467945
15,0.29446550600543575,-0.0008673613425011702,0.3428046249518693,-0.021315519602410186,-0.9842926489163384,0.6329222816894635,0.05216373794224243,0.41499944676466477,-0.047697536392265046
16,0.29446550600543575,-0.0008625175925011702,0.3428046249518693,-0.021187020487857477,-0.9842931420521479,0.6329223737424465,0.05184599703918806,0.4149935758466524,-0.0473986530550703
17,0.29446550600543575,-0.0008573613425011702,0.3428046249518693,-0.021050230338982307,-0.9842936637269517,0.6329224711225152,0.05150774572140121,0.4149873655383933,-0.04708047609378069
18,0.29446550600543575,-0.0008518925925011702,0.3428046249518693,-0.020905149017208444,-0.9842942133264283,0.6329225737149533,0.051148982006165626,0.4149808232264091,-0.04674300355694757
19,0.29446550600543575,-0.0008461113425011702,0.3428046249518693,-0.02075177637725417,-0.9842947901990167,0.6329226813980932,0.05076970381488997,0.4149739567457813,-0.046386233398759996
20,0.29446550600543575,-0.0008400175925011702,0.3428046249518693,-0.02059011226743116,-0.984295393655914,0.6329227940433136,0.0503699089774021,0.41496677438030083,-0.046010163483271714
21,0.29446550600543575,-0.0008336113425011702,0.3428046249518693,-0.020420156529960494,-0.984296022971074,0.6329229115150417,0.04994959523649138,0.41495928486261857,-0.04561479158887196
22,0.29446550600543575,-0.0008268925925011702,0.3428046249518693,-0.0202419090013057,-0.9842966773812059,0.6329230336707515,0.04950876025269839,0.4149514973744061,-0.04520011541300014
23,0.29446550600543575,-0.0008198613425011702,0.3428046249518693,-0.020055369512522993,-0.9842973560857713,0.6329231603609649,0.049047401609353336,0.4149434215465166,-0.044766132577105155
24,0.29446550600543575,-0.0008125175925011702,0.3428046249518693,-0.01986053788962856,-0.9842980582469862,0.6329232914292509,0.04856551681786264,0.4149350674591549,-0.04431284063184905
25,0.29446550600543575,-0.0008048613425011701,0.3428046249518693,-0.01965741395398303,-0.9842987829898142,0.6329234267122265,0.04806310332324533,0.41492644564204445,-0.04384023706255676
26,0.29446550600543575,-0.0007968925925011702,0.3428046249518693,-0.01944599752269302,-0.9842995294019694,0.6329235660395557,0.04754015850991761,0.41491756707460387,-0.043348319294909864
27,0.29446550600543575,-0.0007886113425011702,0.3428046249518693,-0.019226288409029842,-0.9843002965339118,0.6329237092339501,0.04699667970772824,0.4149084431861232,-0.04283708470088768
28,0.29446550600543575,-0.0007800175925011701,0.3428046249518693,-0.018998286422865315,-0.9843010833988464,0.6329238561111689,0.04643266419824339,0.41489908585594,-0.042306530604953575
29,0.29446550600543575,-0.0007711113425011701,0.3428046249518693,-0.018761991371124748,-0.9843018889727215,0.6329240064800185,0.045848109221282005,0.41488950741361824,-0.04175665429048825
30,0.29446550600543575,-0.0007618925925011701,0.3428046249518693,-0.018517403058257043,-0.984302712194228,0.632924160142353,0.04524301198170209,0.41487972063913275,-0.041187453006469824
31,0.29446550600543575,-0.0007523613425011701,0.3428046249518693,-0.01826452128672195,-0.9843035519647954,0.6329243168930737,0.04461736965643809,0.4148697387630411,-0.040598923974401326
