J1_rad,J2_rad,J3_rad,J4_rad,J5_rad,J6_rad
-0.022248153227869626,-0.98428898088788,0.6329215969764898,0.05446961801223031,0.41504312561398815,-0.049866551824801035
-0.022244008094616165,-0.9842889967795134,0.6329215999429614,0.05445936829819252,0.41504293642312956,-0.04985691041945776
-0.022231573175287626,-0.984289046483414,0.6329216092212847,0.05442862603067499,0.4150423444648899,-0.04982799296962
-0.022210848406994905,-0.9842891297389824,0.6329216247627928,0.054377390309769104,0.41504135287070937,-0.04977979858956941
-0.022181833726848895,-0.9842892462856198,0.6329216465188183,0.054305660235566225,0.41503996477202826,-0.04971232639358764
-0.022144529071960496,-0.9842893958627271,0.6329216744406941,0.054213434908157734,0.41503818330028674,-0.049625575495956364
-0.022098934379440605,-0.9842895782097053,0.6329217084797529,0.054100713427635,0.4150360115869251,-0.049519545010957226
-0.022045049586400245,-0.9842897930659611,0.6329217485873312,0.053967494894089696,0.415033452763386,-0.04939423405287217
-0.021982874646044988,-0.9842900402426883,0.6329217947281629,0.05381377863790082,0.4150305090976771,-0.04924964196263896
-0.02191240950817238,-0.9842903195324781,0.6329218468635166,0.053639563940693816,0.4150271830820911,-0.04908576803321071
-0.021833654096558082,-0.9842906306188877,0.6329219049342961,0.053444849711738865,0.4150234785191743,-0.048902611191056856
-0.021746608326496622,-0.9842909731482434,0.6329219688744533,0.05322963473895309,0.4150193996591034,-0.0487001702432074
-0.021651272104963554,-0.9842913467296395,0.6329220386109873,0.052993917691224655,0.4150149511997739,-0.04847844387954039
-0.021547645330794694,-0.9842917509349374,0.6329221140639445,0.05273769712098235,0.41501013828689687,-0.04823743067531114
-0.021435727894882455,-0.984292185298764,0.6329221951464197,0.052460971467010745,0.41500496651410507,-0.04797712909392293
-0.021315519680389236,-0.9842926493185118,0.6329222817645542,0.05216373905751118,0.41499944192306604,-0.04769753748994002
-0.02118702056297794,-0.9842931424543357,0.6329223738175374,0.05184599811340893,0.414993571003603,-0.04739865411234259
-0.021050230411059537,-0.9842936641291543,0.632922471197606,0.05150774675190675,0.4149873606938232,-0.04708047710802454
-0.020905149086057746,-0.9842942137286466,0.6329225737900442,0.051148982990284995,0.4149808183802531,-0.0467430045255338
-0.020751776442690807,-0.9842947906012509,0.6329226814731841,0.05076970474994882,0.4149739518979798,-0.04638623431905596
-0.020590112329270358,-0.9842953940581649,0.6329227941184046,0.050369909860722574,0.41496676953079825,-0.046010164352641214
-0.02042015658801743,-0.9842960233733421,0.6329229115901327,0.04994959606539187,0.4149592800113656,-0.0456147924046751
-0.020241909055395517,-0.9842966777834914,0.6329230337458426,0.04950876102449357,0.4149514925213587,-0.04520011617259332
-0.020055369562460776,-0.9842973564880753,0.6329231604360559,0.049047402321354,0.41494341669163687,-0.04476613327784088
-0.019860537935229353,-0.9842980586493082,0.6329232915043421,0.04856551746737589,0.41493506260241025,-0.04431284127107618
-0.019657413995061837,-0.984298783392155,0.6329234267873178,0.04806310390757418,0.4149264407834097,-0.04384023763762001
-0.019445997559064794,-0.9842995298043289,0.632923566114647,0.047540159026361314,0.41491756221406056,-0.043348319803150265
-0.019226288440509484,-0.9843002969362897,0.6329237093090414,0.04699668015358214,0.4149084383236592,-0.042837085139642316
-0.01899828644926769,-0.9843010838012431,0.6329238561862603,0.04643266457079896,0.41489908099155093,-0.0423065309715557
-0.018761991392264667,-0.9843018893751374,0.6329240065551099,0.04584810951782692,0.4148895025473085,-0.041756654582267294
-0.018517403073949282,-0.9843027125966626,0.6329241602174445,0.045243012199520316,0.41487971577091254,-0.041187453220751555
-0.018264521296781237,-0.9843035523672483,0.6329243169681653,0.044617369792809974,0.41486973389293,-0.0405989241085079
-0.018003345861735506,-0.9843044075510632,0.6329244765952212,0.0439711794539922,0.4148595705946929,-0.039991064446735815
-0.017733876568823873,-0.984305276975011,0.6329246388796087,0.04330443832626943,0.4148492400084747,-0.039363871423757885
-0.017456113217633663,-0.9843061594287307,0.6329248035953712,0.042617143547543264,0.4148387567176641,-0.03871734222269117
-0.01717005560788364,-0.9843070536645943,0.6329249705095998,0.041909292258459754,0.41482813575693633,-0.03805147402936711
-0.016875703539997036,-0.9843079583977047,0.6329251393824336,0.04118088161070768,0.41481739261241835,-0.037366264040500446
-0.016573056815691774,-0.9843088723058948,0.6329253099670578,0.04043190877556972,0.41480654322185156,-0.03666170947210722
-0.01626211523858788,-0.9843097940297256,0.6329254820097062,0.03966237095272699,0.41479560397474663,-0.03593780756817229
-0.01594287861483201,-0.9843107221724848,0.6329256552496596,0.038872265379317136,0.41478459171253235,-0.035194555609566455
-0.015615346753739242,-0.9843116553001856,0.6329258294192458,0.038061589339246235,0.41477352372869597,-0.03443195092321352
-0.015279519468451956,-0.984312591941565,0.6329260042438407,0.037230340172754464,0.414762417768916,-0.03364999089150737
-0.014935396576615979,-0.9843135305880827,0.6329261794418671,0.036378515286236035,0.41475129203118366,-0.032848672961979256
-0.014582977901073841,-0.9843144696939204,0.6329263547247952,0.035506112162313155,0.4147401651659153,-0.03202799465721537
-0.014222263270575266,-0.9843154076759801,0.6329265297971429,0.03461312837016431,0.4147290562760511,-0.031187953585024852
-0.013853252520504832,-0.9843163429138844,0.632926704356475,0.033699561576106866,0.4147179849171426,-0.030328547448858115
-0.013475945493626792,-0.9843172737499739,0.6329268780934042,0.0327654095544338,0.41470697109742505,-0.02944977405847563
-0.013090342040847108,-0.9843181984893086,0.63292705069159,0.031810670198504795,0.4146960352778748,-0.02855163134086699
-0.012696442021992674,-0.9843191153996663,0.63292722182774,0.030835341532091262,0.41468519837225115,-0.027634117351420198
-0.01229424530660767,-0.9843200227115423,0.6329273911716085,0.0298394217209754,0.4146744817471194,-0.02669723028534099
-0.011883751774767155,-0.9843209186181501,0.6329275583859971,0.02882290908480284,0.4146639072218567,-0.025740968489321947
-0.011464961317907783,-0.9843218012754207,0.6329277231267557,0.027785802109188712,0.4146534970686366,-0.02476533047346114
-0.011037873839675728,-0.9843226688020035,0.6329278850427807,0.02672809945807677,0.4146432740123934,-0.023770314923429903
-0.010602489256791747,-0.9843235192792663,0.6329280437760162,0.025649799986351043,0.41463326123076355,-0.022755920712889375
-0.01015880749993342,-0.9843243507512965,0.6329281989614534,0.024550902752699666,0.4146234823540031,-0.02172214691615523
-0.00970682851463453,-0.984325161224902,0.6329283502271312,0.023431407032730143,0.4146139614648807,-0.02066899282111006
-0.009246552262201606,-0.9843259486696119,0.632928497194136,0.022291312332335562,0.4146047230985435,-0.01959645794236277
-0.008777978720647573,-0.9843267110176792,0.632928639476601,0.021130618401310815,0.414595792242355,-0.018504542034654188
-0.008301107885642568,-0.9843274461640816,0.6329287766817074,0.01994932524721819,0.41458719433570457,-0.017393245106508103
-0.007815939771481846,-0.9843281519665237,0.6329289084096835,0.018747433149501235,0.41457895526978517,-0.01626256743412678
-0.007322474412070792,-0.9843288262454396,0.6329290342538052,0.01752494267384597,0.41457110138733944,-0.015112509575529919
-0.006820711861927037,-0.9843294667839961,0.6329291538003954,0.01628185468678827,0.4145636594823721,-0.013943072384935955
-0.006310652197199645,-0.9843300713280949,0.6329292666288248,0.015018170370566207,0.4145566567998266,-0.012754257027384442
-0.005792295516705364,-0.9843306375863768,0.6329293723115115,0.013733891238215975,0.41455012103522587,-0.011546064993598181
-0.005265641942981918,-0.9843311632302247,0.6329294704139208,0.012429019148909936,0.4145440803342739,-0.010318498115083619
